date,temperature_2m_mean,rain_sum
1995-03-20 00:00:00+00:00,5.779583,0.0
1995-03-21 00:00:00+00:00,9.219167,14.599999
1995-03-22 00:00:00+00:00,7.7254167,1.4
1995-03-23 00:00:00+00:00,6.2900004,0.0
1995-03-24 00:00:00+00:00,5.673334,0.0
1995-03-25 00:00:00+00:00,4.0316668,0.0
1995-03-26 00:00:00+00:00,6.3775,0.0
1995-03-27 00:00:00+00:00,6.1504173,0.0
1995-03-28 00:00:00+00:00,5.5629163,0.0
1995-03-29 00:00:00+00:00,5.325417,0.0
1995-03-30 00:00:00+00:00,5.706667,2.3999999
1995-03-31 00:00:00+00:00,6.3775005,0.2
1995-04-01 00:00:00+00:00,5.7775,0.0
1995-04-02 00:00:00+00:00,4.2879167,0.3
1995-04-03 00:00:00+00:00,4.1858335,0.0
1995-04-04 00:00:00+00:00,9.337917,2.5
1995-04-05 00:00:00+00:00,0.44208345,0.0
1995-04-06 00:00:00+00:00,1.3858334,0.0
1995-04-07 00:00:00+00:00,8.03375,0.0
1995-04-08 00:00:00+00:00,4.2837496,6.1
1995-04-09 00:00:00+00:00,8.25875,5.1
1995-04-10 00:00:00+00:00,5.981667,8.2
1995-04-11 00:00:00+00:00,6.679583,0.0
1995-04-12 00:00:00+00:00,8.68375,1.5
1995-04-13 00:00:00+00:00,13.092083,9.3
1995-04-14 00:00:00+00:00,9.015,1.9000001
1995-04-15 00:00:00+00:00,7.281666,0.0
1995-04-16 00:00:00+00:00,7.931667,0.0
1995-04-17 00:00:00+00:00,7.5920835,0.0
1995-04-18 00:00:00+00:00,10.448333,0.0
1995-04-19 00:00:00+00:00,13.594166,1.4
1995-04-20 00:00:00+00:00,14.629582,0.0
1995-04-21 00:00:00+00:00,12.048333,3.5
1995-04-22 00:00:00+00:00,14.456666,0.0
1995-04-23 00:00:00+00:00,11.021249,0.0
1995-04-24 00:00:00+00:00,9.542083,0.90000004
1995-04-25 00:00:00+00:00,10.42125,0.0
1995-04-26 00:00:00+00:00,11.410834,0.0
1995-04-27 00:00:00+00:00,13.173333,0.0
1995-04-28 00:00:00+00:00,15.675415,1.9000001
1995-04-29 00:00:00+00:00,13.0337515,0.2
1995-04-30 00:00:00+00:00,10.037915,10.799999
1995-05-01 00:00:00+00:00,9.694166,11.700001
1995-05-02 00:00:00+00:00,8.885833,5.2
1995-05-03 00:00:00+00:00,11.754585,0.70000005
1995-05-04 00:00:00+00:00,13.669167,0.0
1995-05-05 00:00:00+00:00,12.979583,1.8
1995-05-06 00:00:00+00:00,12.7837515,0.2
1995-05-07 00:00:00+00:00,11.4025,0.0
1995-05-08 00:00:00+00:00,10.63375,0.0
1995-05-09 00:00:00+00:00,12.917084,0.0
1995-05-10 00:00:00+00:00,11.623333,3.3999999
1995-05-11 00:00:00+00:00,11.673332,8.7
1995-05-12 00:00:00+00:00,13.352501,0.4
1995-05-13 00:00:00+00:00,14.750417,0.0
1995-05-14 00:00:00+00:00,13.071251,0.9
1995-05-15 00:00:00+00:00,13.904584,4.2999997
1995-05-16 00:00:00+00:00,15.527501,0.0
1995-05-17 00:00:00+00:00,15.790001,9.2
1995-05-18 00:00:00+00:00,17.28375,7.2000003
1995-05-19 00:00:00+00:00,13.494168,9.9
1995-05-20 00:00:00+00:00,14.556666,0.0
1995-05-21 00:00:00+00:00,17.490002,0.0
1995-05-22 00:00:00+00:00,17.698332,0.2
1995-05-23 00:00:00+00:00,16.45875,0.0
1995-05-24 00:00:00+00:00,20.319168,0.0
1995-05-25 00:00:00+00:00,19.629585,0.6
1995-05-26 00:00:00+00:00,14.217083,16.000002
1995-05-27 00:00:00+00:00,16.042084,0.3
1995-05-28 00:00:00+00:00,14.233752,0.0
1995-05-29 00:00:00+00:00,17.973333,4.2
1995-05-30 00:00:00+00:00,18.592085,2.3999999
1995-05-31 00:00:00+00:00,19.77125,0.0
1995-06-01 00:00:00+00:00,20.95875,0.0
1995-06-02 00:00:00+00:00,20.144169,0.0
1995-06-03 00:00:00+00:00,21.479584,6.4
1995-06-04 00:00:00+00:00,21.321249,0.2
1995-06-05 00:00:00+00:00,20.812918,0.0
1995-06-06 00:00:00+00:00,20.317083,0.1
1995-06-07 00:00:00+00:00,21.423332,2.1
1995-06-08 00:00:00+00:00,23.537916,3.6
1995-06-09 00:00:00+00:00,19.79625,0.0
1995-06-10 00:00:00+00:00,18.2525,0.0
1995-06-11 00:00:00+00:00,18.679583,5.2000003
1995-06-12 00:00:00+00:00,18.883749,24.2
1995-06-13 00:00:00+00:00,16.808748,1.3000001
1995-06-14 00:00:00+00:00,18.487917,1.5999999
1995-06-15 00:00:00+00:00,18.871252,0.0
1995-06-16 00:00:00+00:00,19.656664,0.0
1995-06-17 00:00:00+00:00,21.508753,0.0
1995-06-18 00:00:00+00:00,23.387917,0.0
1995-06-19 00:00:00+00:00,25.652502,0.0
1995-06-20 00:00:00+00:00,27.794167,0.7
1995-06-21 00:00:00+00:00,21.079584,3.5
1995-06-22 00:00:00+00:00,18.639997,0.6
1995-06-23 00:00:00+00:00,19.808748,0.0
1995-06-24 00:00:00+00:00,19.487915,2.2
1995-06-25 00:00:00+00:00,21.787916,1.0000001
1995-06-26 00:00:00+00:00,22.144165,0.90000004
1995-06-27 00:00:00+00:00,18.894167,0.6
1995-06-28 00:00:00+00:00,16.600416,0.0
1995-06-29 00:00:00+00:00,18.500418,0.0
1995-06-30 00:00:00+00:00,20.469168,0.0
1995-07-01 00:00:00+00:00,21.879585,1.0
1995-07-02 00:00:00+00:00,22.225418,0.3
1995-07-03 00:00:00+00:00,20.664999,0.0
1995-07-04 00:00:00+00:00,21.904585,0.0
1995-07-05 00:00:00+00:00,22.531668,0.0
1995-07-06 00:00:00+00:00,23.21083,0.0
1995-07-07 00:00:00+00:00,22.587915,3.0000002
1995-07-08 00:00:00+00:00,22.654585,7.2
1995-07-09 00:00:00+00:00,20.487915,0.0
1995-07-10 00:00:00+00:00,21.225414,0.5
1995-07-11 00:00:00+00:00,21.129583,11.000001
1995-07-12 00:00:00+00:00,21.467085,0.8
1995-07-13 00:00:00+00:00,24.435831,0.0
1995-07-14 00:00:00+00:00,28.29625,0.0
1995-07-15 00:00:00+00:00,30.890001,1.5
1995-07-16 00:00:00+00:00,26.779585,0.0
1995-07-17 00:00:00+00:00,24.03167,5.7
1995-07-18 00:00:00+00:00,24.660837,25.199999
1995-07-19 00:00:00+00:00,25.002497,0.0
1995-07-20 00:00:00+00:00,24.292084,0.0
1995-07-21 00:00:00+00:00,24.398333,10.6
1995-07-22 00:00:00+00:00,24.304586,0.0
1995-07-23 00:00:00+00:00,25.060835,0.4
1995-07-24 00:00:00+00:00,25.842081,0.1
1995-07-25 00:00:00+00:00,26.02125,10.699999
1995-07-26 00:00:00+00:00,26.248337,10.0
1995-07-27 00:00:00+00:00,26.704582,0.2
1995-07-28 00:00:00+00:00,26.43167,17.3
1995-07-29 00:00:00+00:00,26.289999,9.2
1995-07-30 00:00:00+00:00,26.925417,0.0
1995-07-31 00:00:00+00:00,25.177498,0.0
1995-08-01 00:00:00+00:00,25.99,0.0
1995-08-02 00:00:00+00:00,27.592087,0.4
1995-08-03 00:00:00+00:00,28.060835,0.5
1995-08-04 00:00:00+00:00,27.683752,1.8
1995-08-05 00:00:00+00:00,25.473333,22.5
1995-08-06 00:00:00+00:00,22.021254,10.1
1995-08-07 00:00:00+00:00,20.860834,0.0
1995-08-08 00:00:00+00:00,20.058752,0.0
1995-08-09 00:00:00+00:00,21.144167,0.0
1995-08-10 00:00:00+00:00,21.742083,0.0
1995-08-11 00:00:00+00:00,23.839998,0.7
1995-08-12 00:00:00+00:00,25.456667,0.2
1995-08-13 00:00:00+00:00,25.377497,0.0
1995-08-14 00:00:00+00:00,25.4525,0.0
1995-08-15 00:00:00+00:00,24.75875,0.0
1995-08-16 00:00:00+00:00,25.558752,0.0
1995-08-17 00:00:00+00:00,26.744165,0.1
1995-08-18 00:00:00+00:00,26.719168,0.0
1995-08-19 00:00:00+00:00,23.242083,0.0
1995-08-20 00:00:00+00:00,21.300417,0.0
1995-08-21 00:00:00+00:00,24.408752,0.0
1995-08-22 00:00:00+00:00,25.964998,0.0
1995-08-23 00:00:00+00:00,22.435831,0.0
1995-08-24 00:00:00+00:00,24.264997,0.0
1995-08-25 00:00:00+00:00,21.304585,0.0
1995-08-26 00:00:00+00:00,21.658747,0.0
1995-08-27 00:00:00+00:00,23.839998,0.4
1995-08-28 00:00:00+00:00,22.196249,0.0
1995-08-29 00:00:00+00:00,21.231667,0.0
1995-08-30 00:00:00+00:00,23.027502,0.0
1995-08-31 00:00:00+00:00,22.70875,0.0
1995-09-01 00:00:00+00:00,25.592081,0.0
1995-09-02 00:00:00+00:00,22.619165,0.0
1995-09-03 00:00:00+00:00,20.825415,0.0
1995-09-04 00:00:00+00:00,21.031668,0.0
1995-09-05 00:00:00+00:00,22.450417,0.0
1995-09-06 00:00:00+00:00,22.965002,0.0
1995-09-07 00:00:00+00:00,23.340002,0.0
1995-09-08 00:00:00+00:00,21.952501,0.4
1995-09-09 00:00:00+00:00,20.454584,0.0
1995-09-10 00:00:00+00:00,19.529585,0.0
1995-09-11 00:00:00+00:00,16.346247,0.0
1995-09-12 00:00:00+00:00,17.88375,0.0
1995-09-13 00:00:00+00:00,21.42125,4.1
1995-09-14 00:00:00+00:00,23.840002,2.1
1995-09-15 00:00:00+00:00,19.004583,0.0
1995-09-16 00:00:00+00:00,16.80458,0.0
1995-09-17 00:00:00+00:00,18.073334,29.099998
1995-09-18 00:00:00+00:00,18.062916,0.0
1995-09-19 00:00:00+00:00,15.933749,0.0
1995-09-20 00:00:00+00:00,16.0775,0.0
1995-09-21 00:00:00+00:00,18.350416,1.5999999
1995-09-22 00:00:00+00:00,19.917084,9.200001
1995-09-23 00:00:00+00:00,15.062916,2.9999998
1995-09-24 00:00:00+00:00,13.302501,0.1
1995-09-25 00:00:00+00:00,14.715,0.2
1995-09-26 00:00:00+00:00,14.965,15.200001
1995-09-27 00:00:00+00:00,16.0025,0.4
1995-09-28 00:00:00+00:00,17.004583,0.0
1995-09-29 00:00:00+00:00,14.404584,0.0
1995-09-30 00:00:00+00:00,13.633751,0.0
1995-10-01 00:00:00+00:00,14.248333,0.0
1995-10-02 00:00:00+00:00,16.760832,0.0
1995-10-03 00:00:00+00:00,18.44,0.0
1995-10-04 00:00:00+00:00,19.617085,2.3999999
1995-10-05 00:00:00+00:00,18.015003,37.7
1995-10-06 00:00:00+00:00,22.317083,18.9
1995-10-07 00:00:00+00:00,17.254583,2.3999999
1995-10-08 00:00:00+00:00,17.008749,0.0
1995-10-09 00:00:00+00:00,13.8254175,0.0
1995-10-10 00:00:00+00:00,14.810834,0.0
1995-10-11 00:00:00+00:00,16.133749,0.0
1995-10-12 00:00:00+00:00,17.210833,0.0
1995-10-13 00:00:00+00:00,18.906668,0.0
1995-10-14 00:00:00+00:00,17.964998,4.6
1995-10-15 00:00:00+00:00,15.060833,16.6
1995-10-16 00:00:00+00:00,11.069165,0.0
1995-10-17 00:00:00+00:00,10.431668,0.0
1995-10-18 00:00:00+00:00,11.125417,0.0
1995-10-19 00:00:00+00:00,13.117082,0.0
1995-10-20 00:00:00+00:00,15.465001,1.3
1995-10-21 00:00:00+00:00,17.735836,32.0
1995-10-22 00:00:00+00:00,11.167083,0.0
1995-10-23 00:00:00+00:00,12.954582,0.0
1995-10-24 00:00:00+00:00,14.458751,0.0
1995-10-25 00:00:00+00:00,14.773334,0.70000005
1995-10-26 00:00:00+00:00,10.585833,0.0
1995-10-27 00:00:00+00:00,11.723334,0.0
1995-10-28 00:00:00+00:00,17.044168,35.0
1995-10-29 00:00:00+00:00,11.131667,0.0
1995-10-30 00:00:00+00:00,8.08375,0.0
1995-10-31 00:00:00+00:00,9.054584,0.2
1995-11-01 00:00:00+00:00,11.975415,0.8
1995-11-02 00:00:00+00:00,15.612916,4.9
1995-11-03 00:00:00+00:00,16.956667,0.0
1995-11-04 00:00:00+00:00,9.28375,0.90000004
1995-11-05 00:00:00+00:00,4.2108335,0.0
1995-11-06 00:00:00+00:00,4.315,0.0
1995-11-07 00:00:00+00:00,5.4670835,9.299999
1995-11-08 00:00:00+00:00,7.260834,3.1999998
1995-11-09 00:00:00+00:00,2.39,0.0
1995-11-10 00:00:00+00:00,2.74,0.0
1995-11-11 00:00:00+00:00,11.65875,1.5
1995-11-12 00:00:00+00:00,7.8504167,36.5
1995-11-13 00:00:00+00:00,1.8295835,0.0
1995-11-14 00:00:00+00:00,5.0504165,12.400001
1995-11-15 00:00:00+00:00,6.5566673,8.599999
1995-11-16 00:00:00+00:00,2.0233333,0.0
1995-11-17 00:00:00+00:00,1.1816667,0.0
1995-11-18 00:00:00+00:00,3.2754166,0.0
1995-11-19 00:00:00+00:00,5.9212494,0.9
1995-11-20 00:00:00+00:00,3.6129167,0.0
1995-11-21 00:00:00+00:00,6.0025,0.0
1995-11-22 00:00:00+00:00,3.0108337,0.0
1995-11-23 00:00:00+00:00,1.7400001,0.0
1995-11-24 00:00:00+00:00,2.862917,5.0
1995-11-25 00:00:00+00:00,1.1962501,0.0
1995-11-26 00:00:00+00:00,2.1712499,0.1
1995-11-27 00:00:00+00:00,5.2608333,0.2
1995-11-28 00:00:00+00:00,10.440001,0.0
1995-11-29 00:00:00+00:00,1.9691668,0.9000001
1995-11-30 00:00:00+00:00,-0.6683331,0.0
1995-12-01 00:00:00+00:00,2.8650005,0.2
1995-12-02 00:00:00+00:00,3.7837505,0.0
1995-12-03 00:00:00+00:00,2.6650002,0.4
1995-12-04 00:00:00+00:00,7.1149983,2.5
1995-12-05 00:00:00+00:00,1.5316666,0.0
1995-12-06 00:00:00+00:00,4.825417,3.6000001
1995-12-07 00:00:00+00:00,1.8525001,0.0
1995-12-08 00:00:00+00:00,-1.0683334,0.0
1995-12-09 00:00:00+00:00,0.65874994,8.099999
1995-12-10 00:00:00+00:00,-4.7412505,0.0
1995-12-11 00:00:00+00:00,-7.535,0.0
1995-12-12 00:00:00+00:00,-7.276667,0.0
1995-12-13 00:00:00+00:00,-5.97875,0.0
1995-12-14 00:00:00+00:00,-2.3120832,6.1
1995-12-15 00:00:00+00:00,3.4754164,0.0
1995-12-16 00:00:00+00:00,-0.30375007,1.1
1995-12-17 00:00:00+00:00,-0.007916714,0.1
1995-12-18 00:00:00+00:00,-3.3037503,0.0
1995-12-19 00:00:00+00:00,-2.887083,0.6999999
1995-12-20 00:00:00+00:00,-5.643333,1.1000001
1995-12-21 00:00:00+00:00,-7.3891664,0.0
1995-12-22 00:00:00+00:00,-3.8391669,0.0
1995-12-23 00:00:00+00:00,-4.105834,0.0
1995-12-24 00:00:00+00:00,-2.774583,0.0
1995-12-25 00:00:00+00:00,-5.6224995,0.0
1995-12-26 00:00:00+00:00,-4.15375,0.0
1995-12-27 00:00:00+00:00,-5.35375,0.0
1995-12-28 00:00:00+00:00,-3.9704163,0.0
1995-12-29 00:00:00+00:00,-4.7079163,0.0
1995-12-30 00:00:00+00:00,-5.7120824,0.0
1995-12-31 00:00:00+00:00,-1.9787501,0.0
1996-01-01 00:00:00+00:00,0.23375,0.8000001
1996-01-02 00:00:00+00:00,0.6775,2.6999998
1996-01-03 00:00:00+00:00,-1.9891666,5.2000003
1996-01-04 00:00:00+00:00,-8.024584,0.0
1996-01-05 00:00:00+00:00,-11.947501,0.0
1996-01-06 00:00:00+00:00,-14.389164,0.0
1996-01-07 00:00:00+00:00,-12.1475,0.0
1996-01-08 00:00:00+00:00,-6.982916,0.0
1996-01-09 00:00:00+00:00,-9.793333,0.0
1996-01-10 00:00:00+00:00,-7.007917,0.0
1996-01-11 00:00:00+00:00,-8.7995825,0.0
1996-01-12 00:00:00+00:00,-4.4891667,5.0
1996-01-13 00:00:00+00:00,-0.34958336,1.5
1996-01-14 00:00:00+00:00,-1.4954163,0.0
1996-01-15 00:00:00+00:00,0.25458333,0.0
1996-01-16 00:00:00+00:00,-6.2766666,0.0
1996-01-17 00:00:00+00:00,3.0962505,0.3
1996-01-18 00:00:00+00:00,1.8295835,0.0
1996-01-19 00:00:00+00:00,9.09625,26.6
1996-01-20 00:00:00+00:00,-4.7475004,0.0
1996-01-21 00:00:00+00:00,-2.71,0.0
1996-01-22 00:00:00+00:00,-0.51416665,0.0
1996-01-23 00:00:00+00:00,1.5941668,0.0
1996-01-24 00:00:00+00:00,6.0358334,17.4
1996-01-25 00:00:00+00:00,0.9712501,1.1
1996-01-26 00:00:00+00:00,-1.1745832,0.0
1996-01-27 00:00:00+00:00,7.065,38.799995
1996-01-28 00:00:00+00:00,-0.81416655,0.5
1996-01-29 00:00:00+00:00,-1.7891666,0.0
1996-01-30 00:00:00+00:00,1.7691666,0.40000004
1996-01-31 00:00:00+00:00,-1.2016667,0.0
1996-02-01 00:00:00+00:00,-6.9475,0.0
1996-02-02 00:00:00+00:00,-3.24125,0.0
1996-02-03 00:00:00+00:00,-8.664166,0.0
1996-02-04 00:00:00+00:00,-12.909999,0.0
1996-02-05 00:00:00+00:00,-18.095415,0.0
1996-02-06 00:00:00+00:00,-12.4454155,0.0
1996-02-07 00:00:00+00:00,-8.187083,0.0
1996-02-08 00:00:00+00:00,0.4920834,0.1
1996-02-09 00:00:00+00:00,3.4358332,2.1
1996-02-10 00:00:00+00:00,2.0545833,0.0
1996-02-11 00:00:00+00:00,4.4670835,0.3
1996-02-12 00:00:00+00:00,-1.86625,0.0
1996-02-13 00:00:00+00:00,-9.030833,0.0
1996-02-14 00:00:00+00:00,-1.6808332,0.20000002
1996-02-15 00:00:00+00:00,-1.6037502,0.1
1996-02-16 00:00:00+00:00,-3.4391668,0.0
1996-02-17 00:00:00+00:00,-5.1266665,0.0
1996-02-18 00:00:00+00:00,-6.6870837,0.0
1996-02-19 00:00:00+00:00,-7.418333,0.0
1996-02-20 00:00:00+00:00,4.2233334,1.1
1996-02-21 00:00:00+00:00,7.054584,18.6
1996-02-22 00:00:00+00:00,6.525416,0.5
1996-02-23 00:00:00+00:00,6.9545827,0.0
1996-02-24 00:00:00+00:00,7.244166,7.5000005
1996-02-25 00:00:00+00:00,8.952499,0.0
1996-02-26 00:00:00+00:00,8.39625,0.0
1996-02-27 00:00:00+00:00,5.419167,0.0
1996-02-28 00:00:00+00:00,8.404583,2.7
1996-02-29 00:00:00+00:00,0.52125007,0.0
1996-03-01 00:00:00+00:00,-2.2391665,0.0
1996-03-02 00:00:00+00:00,-0.9849999,0.0
1996-03-03 00:00:00+00:00,-0.8579166,0.2
1996-03-04 00:00:00+00:00,-3.3704166,0.0
1996-03-05 00:00:00+00:00,2.8920834,0.4
1996-03-06 00:00:00+00:00,5.6150002,16.099998
1996-03-07 00:00:00+00:00,0.02125003,10.5
1996-03-08 00:00:00+00:00,-4.5704165,0.20000005
1996-03-09 00:00:00+00:00,-10.395417,0.0
1996-03-10 00:00:00+00:00,-10.603749,0.0
1996-03-11 00:00:00+00:00,-2.926667,0.0
1996-03-12 00:00:00+00:00,-0.9412501,0.0
1996-03-13 00:00:00+00:00,1.4650005,0.0
1996-03-14 00:00:00+00:00,5.6545835,0.0
1996-03-15 00:00:00+00:00,7.248333,2.0
1996-03-16 00:00:00+00:00,4.7358336,0.5
1996-03-17 00:00:00+00:00,1.7358333,0.0
1996-03-18 00:00:00+00:00,6.02125,0.0
1996-03-19 00:00:00+00:00,4.7774997,1.6
1996-03-20 00:00:00+00:00,6.0379167,16.2
1996-03-21 00:00:00+00:00,4.47125,0.6
1996-03-22 00:00:00+00:00,2.8420837,0.70000005
1996-03-23 00:00:00+00:00,1.4879166,0.0
1996-03-24 00:00:00+00:00,3.3420832,0.0
1996-03-25 00:00:00+00:00,6.5149994,0.0
1996-03-26 00:00:00+00:00,10.987915,0.0
1996-03-27 00:00:00+00:00,2.8899994,0.0
1996-03-28 00:00:00+00:00,0.3941668,0.0
1996-03-29 00:00:00+00:00,0.83166665,2.6999998
1996-03-30 00:00:00+00:00,1.7170835,0.0
1996-03-31 00:00:00+00:00,5.7025,0.0
1996-04-01 00:00:00+00:00,5.9400005,1.8
1996-04-02 00:00:00+00:00,6.500417,16.400002
1996-04-03 00:00:00+00:00,5.787916,0.0
1996-04-04 00:00:00+00:00,6.8629165,0.0
1996-04-05 00:00:00+00:00,4.617084,3.0000002
1996-04-06 00:00:00+00:00,4.215,0.0
1996-04-07 00:00:00+00:00,3.3087502,10.000001
1996-04-08 00:00:00+00:00,3.5358334,6.4
1996-04-09 00:00:00+00:00,1.6295834,1.9000001
1996-04-10 00:00:00+00:00,2.787917,2.3
1996-04-11 00:00:00+00:00,6.3941665,0.0
1996-04-12 00:00:00+00:00,12.525417,1.3000001
1996-04-13 00:00:00+00:00,9.142083,1.5999999
1996-04-14 00:00:00+00:00,6.494166,1.8000002
1996-04-15 00:00:00+00:00,5.22125,0.0
1996-04-16 00:00:00+00:00,9.196249,37.899998
1996-04-17 00:00:00+00:00,6.74625,0.2
1996-04-18 00:00:00+00:00,8.637917,0.0
1996-04-19 00:00:00+00:00,11.702499,0.2
1996-04-20 00:00:00+00:00,15.115001,0.0
1996-04-21 00:00:00+00:00,18.142084,0.0
1996-04-22 00:00:00+00:00,14.737918,0.0
1996-04-23 00:00:00+00:00,18.973333,0.0
1996-04-24 00:00:00+00:00,12.146249,0.70000005
1996-04-25 00:00:00+00:00,13.215,0.0
1996-04-26 00:00:00+00:00,16.235834,4.0
1996-04-27 00:00:00+00:00,12.202502,0.1
1996-04-28 00:00:00+00:00,11.319167,0.0
1996-04-29 00:00:00+00:00,12.275416,11.600001
1996-04-30 00:00:00+00:00,15.169169,8.0
1996-05-01 00:00:00+00:00,12.081666,13.499999
1996-05-02 00:00:00+00:00,13.004582,0.0
1996-05-03 00:00:00+00:00,11.750417,9.099999
1996-05-04 00:00:00+00:00,12.894168,5.5
1996-05-05 00:00:00+00:00,14.973334,3.3
1996-05-06 00:00:00+00:00,10.723332,5.9999995
1996-05-07 00:00:00+00:00,9.454583,0.0
1996-05-08 00:00:00+00:00,10.592083,3.7
1996-05-09 00:00:00+00:00,10.79,0.70000005
1996-05-10 00:00:00+00:00,14.408749,0.0
1996-05-11 00:00:00+00:00,19.917084,3.1
1996-05-12 00:00:00+00:00,12.306667,4.2999997
1996-05-13 00:00:00+00:00,9.002501,0.4
1996-05-14 00:00:00+00:00,9.17125,0.0
1996-05-15 00:00:00+00:00,11.396251,0.0
1996-05-16 00:00:00+00:00,10.494165,11.799999
1996-05-17 00:00:00+00:00,14.008751,0.2
1996-05-18 00:00:00+00:00,14.508754,0.5
1996-05-19 00:00:00+00:00,19.360832,0.4
1996-05-20 00:00:00+00:00,25.429586,0.0
1996-05-21 00:00:00+00:00,25.212915,0.4
1996-05-22 00:00:00+00:00,20.065,1.0
1996-05-23 00:00:00+00:00,18.871252,0.0
1996-05-24 00:00:00+00:00,19.129583,0.0
1996-05-25 00:00:00+00:00,15.600417,0.0
1996-05-26 00:00:00+00:00,13.99625,0.0
1996-05-27 00:00:00+00:00,13.13375,4.1
1996-05-28 00:00:00+00:00,12.379584,1.8000002
1996-05-29 00:00:00+00:00,12.687917,3.1
1996-05-30 00:00:00+00:00,12.810833,0.2
1996-05-31 00:00:00+00:00,15.094169,0.0
1996-06-01 00:00:00+00:00,17.860834,0.0
1996-06-02 00:00:00+00:00,17.262918,0.0
1996-06-03 00:00:00+00:00,13.114999,25.6
1996-06-04 00:00:00+00:00,17.860834,1.2
1996-06-05 00:00:00+00:00,19.598333,3.8000002
1996-06-06 00:00:00+00:00,19.058752,0.0
1996-06-07 00:00:00+00:00,19.73375,0.0
1996-06-08 00:00:00+00:00,22.223333,0.5
1996-06-09 00:00:00+00:00,21.79625,0.4
1996-06-10 00:00:00+00:00,20.689999,2.0
1996-06-11 00:00:00+00:00,22.029581,0.9
1996-06-12 00:00:00+00:00,21.839998,7.0
1996-06-13 00:00:00+00:00,22.037918,5.3999996
1996-06-14 00:00:00+00:00,22.729584,0.5
1996-06-15 00:00:00+00:00,23.93167,0.0
1996-06-16 00:00:00+00:00,22.412918,0.0
1996-06-17 00:00:00+00:00,22.08792,10.400001
1996-06-18 00:00:00+00:00,21.781668,21.100004
1996-06-19 00:00:00+00:00,18.529585,12.699999
1996-06-20 00:00:00+00:00,19.631668,7.3999996
1996-06-21 00:00:00+00:00,22.175417,1.8000002
1996-06-22 00:00:00+00:00,21.090002,1.0
1996-06-23 00:00:00+00:00,21.156668,1.5999999
1996-06-24 00:00:00+00:00,20.417082,0.0
1996-06-25 00:00:00+00:00,22.623331,9.500001
1996-06-26 00:00:00+00:00,19.798334,0.0
1996-06-27 00:00:00+00:00,19.650417,0.0
1996-06-28 00:00:00+00:00,20.860834,3.2
1996-06-29 00:00:00+00:00,19.792082,0.0
1996-06-30 00:00:00+00:00,17.760834,24.199999
1996-07-01 00:00:00+00:00,21.225416,4.8999996
1996-07-02 00:00:00+00:00,22.604584,3.7
1996-07-03 00:00:00+00:00,21.331667,14.6
1996-07-04 00:00:00+00:00,18.642084,2.0
1996-07-05 00:00:00+00:00,20.569166,0.6
1996-07-06 00:00:00+00:00,22.023333,0.0
1996-07-07 00:00:00+00:00,22.840002,0.0
1996-07-08 00:00:00+00:00,23.225416,8.5
1996-07-09 00:00:00+00:00,23.983751,12.5
1996-07-10 00:00:00+00:00,21.475416,0.0
1996-07-11 00:00:00+00:00,19.846249,0.0
1996-07-12 00:00:00+00:00,20.315,0.2
1996-07-13 00:00:00+00:00,20.719168,45.699997
1996-07-14 00:00:00+00:00,23.260834,0.8
1996-07-15 00:00:00+00:00,23.915,13.799999
1996-07-16 00:00:00+00:00,24.179583,7.8999996
1996-07-17 00:00:00+00:00,24.512918,0.0
1996-07-18 00:00:00+00:00,24.862915,0.0
1996-07-19 00:00:00+00:00,23.685837,8.2
1996-07-20 00:00:00+00:00,20.798334,0.0
1996-07-21 00:00:00+00:00,20.329586,0.0
1996-07-22 00:00:00+00:00,19.6275,0.0
1996-07-23 00:00:00+00:00,19.996252,1.6
1996-07-24 00:00:00+00:00,20.904585,0.4
1996-07-25 00:00:00+00:00,21.9775,0.6
1996-07-26 00:00:00+00:00,21.515,7.5999994
1996-07-27 00:00:00+00:00,21.42542,0.70000005
1996-07-28 00:00:00+00:00,21.206669,0.0
1996-07-29 00:00:00+00:00,21.331667,0.0
1996-07-30 00:00:00+00:00,19.717083,1.9000001
1996-07-31 00:00:00+00:00,19.40667,25.7
1996-08-01 00:00:00+00:00,21.273335,19.500004
1996-08-02 00:00:00+00:00,21.975416,0.4
1996-08-03 00:00:00+00:00,21.923332,0.0
1996-08-04 00:00:00+00:00,21.698334,0.2
1996-08-05 00:00:00+00:00,22.944166,0.3
1996-08-06 00:00:00+00:00,23.99,0.4
1996-08-07 00:00:00+00:00,23.267082,0.4
1996-08-08 00:00:00+00:00,22.585836,0.0
1996-08-09 00:00:00+00:00,22.67958,0.0
1996-08-10 00:00:00+00:00,22.417082,6.3
1996-08-11 00:00:00+00:00,20.992083,0.0
1996-08-12 00:00:00+00:00,20.464998,0.2
1996-08-13 00:00:00+00:00,18.117083,39.6
1996-08-14 00:00:00+00:00,20.381666,0.0
1996-08-15 00:00:00+00:00,21.500418,0.0
1996-08-16 00:00:00+00:00,20.650415,1.5
1996-08-17 00:00:00+00:00,21.498335,2.3000002
1996-08-18 00:00:00+00:00,22.496254,0.1
1996-08-19 00:00:00+00:00,22.285835,0.0
1996-08-20 00:00:00+00:00,21.550417,0.1
1996-08-21 00:00:00+00:00,22.165003,5.1
1996-08-22 00:00:00+00:00,22.965002,0.4
1996-08-23 00:00:00+00:00,25.035835,0.6
1996-08-24 00:00:00+00:00,23.779587,4.2999997
1996-08-25 00:00:00+00:00,22.335833,0.0
